timestamp,render_id,frame_id,seg_len_m,lag_ms,lag_dist_m,lag_px,overlay_mode,overlay_source,overlay_lat,overlay_lon,pose_lag_px,tail_lat,tail_lon
2026-01-19T18:09:10.281000,3,,1487.981,159.0,1675.749,17.34,time,MapPositionController,-30.000135,151.000354,,-29.991320,150.986240
2026-01-19T18:09:10.284000,3415,3415,1487.981,156.0,1675.749,17.34,time,MapPositionController,-30.000135,151.000354,17.28,-29.991320,150.986240
2026-01-19T18:09:10.295000,3416,3416,1487.331,145.0,1675.098,17.34,time,MapPositionController,-30.000135,151.000354,17.28,-29.991330,150.986240
2026-01-19T18:09:10.313000,3417,3417,1485.899,127.0,1673.667,17.32,time,MapPositionController,-30.000135,151.000354,17.28,-29.991340,150.986250
2026-01-19T18:09:10.320000,3418,3418,1485.899,120.0,1673.667,17.32,time,MapPositionController,-30.000135,151.000354,17.28,-29.991340,150.986250
2026-01-19T18:09:10.327000,3419,3419,1485.250,113.0,1673.018,17.32,time,MapPositionController,-30.000135,151.000354,17.28,-29.991350,150.986250
2026-01-19T18:09:10.337000,3420,3420,1485.250,103.0,1673.018,17.32,time,MapPositionController,-30.000135,151.000354,17.28,-29.991350,150.986250
2026-01-19T18:09:10.342000,3421,3421,1485.250,98.0,1673.018,17.32,time,MapPositionController,-30.000135,151.000354,17.28,-29.991350,150.986250
2026-01-19T18:09:10.347000,3422,3422,1485.250,93.0,1673.018,17.32,time,MapPositionController,-30.000135,151.000354,17.28,-29.991350,150.986250
2026-01-19T18:09:10.354000,3423,3423,1484.601,86.0,1672.369,17.31,time,MapPositionController,-30.000135,151.000354,17.28,-29.991360,150.986250
2026-01-19T18:09:10.360000,3424,3424,1484.601,80.0,1672.369,17.31,time,MapPositionController,-30.000135,151.000354,17.28,-29.991360,150.986250
2026-01-19T18:09:10.369000,3425,3425,1484.601,71.0,1672.369,17.31,time,MapPositionController,-30.000135,151.000354,17.28,-29.991360,150.986250
2026-01-19T18:09:10.372000,3426,3426,1483.952,68.0,1671.720,17.30,time,MapPositionController,-30.000135,151.000354,17.28,-29.991370,150.986250
2026-01-19T18:09:10.380000,3427,3427,1483.952,60.0,1671.720,17.30,time,MapPositionController,-30.000135,151.000354,17.28,-29.991370,150.986250
2026-01-19T18:09:10.392000,3428,3428,1483.170,48.0,1670.938,17.29,time,MapPositionController,-30.000135,151.000354,17.28,-29.991370,150.986260
2026-01-19T18:09:10.397000,3429,3429,1482.521,43.0,1670.289,17.29,time,MapPositionController,-30.000135,151.000354,17.27,-29.991380,150.986260
2026-01-19T18:09:10.406000,3430,3430,1482.521,34.0,1670.289,17.29,time,MapPositionController,-30.000135,151.000354,17.28,-29.991380,150.986260
2026-01-19T18:09:10.411000,3431,3431,1482.521,29.0,1670.289,17.29,time,MapPositionController,-30.000135,151.000354,17.28,-29.991380,150.986260
2026-01-19T18:09:10.427000,3432,3432,1481.874,13.0,1669.641,17.28,time,MapPositionController,-30.000135,151.000354,17.28,-29.991390,150.986260
2026-01-19T18:09:10.430000,3433,3433,1481.874,10.0,1669.641,17.28,time,MapPositionController,-30.000135,151.000354,17.28,-29.991390,150.986260
2026-01-19T18:09:10.439000,3434,3434,1481.874,1.0,1669.641,17.28,frame,MapPositionController,-30.000135,151.000354,17.28,-29.991390,150.986260
2026-01-19T18:09:10.447000,3435,3435,1481.874,-7.0,1669.641,17.28,time,MapPositionController,-30.000135,151.000354,17.28,-29.991390,150.986260
2026-01-19T18:09:10.462000,3436,3436,1481.226,9.0,1669.803,17.28,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991400,150.986260
2026-01-19T18:09:10.469000,3437,3437,1481.226,2.0,1669.803,17.28,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991400,150.986260
2026-01-19T18:09:10.474000,3438,3438,1481.226,-3.0,1669.803,17.28,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991400,150.986260
2026-01-19T18:09:10.482000,3439,3439,1481.226,-11.0,1669.803,17.28,time,SailplaneLocationOverlay,-30.000138,151.000361,17.29,-29.991400,150.986260
2026-01-19T18:09:10.488000,3440,3440,1480.580,-17.0,1669.156,17.28,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991410,150.986260
2026-01-19T18:09:10.501000,3441,3441,1480.580,-30.0,1669.156,17.28,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991410,150.986260
2026-01-19T18:09:10.504000,3442,3442,1480.580,-33.0,1669.156,17.28,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991410,150.986260
2026-01-19T18:09:10.513000,3443,3443,1480.580,-42.0,1669.156,17.28,time,SailplaneLocationOverlay,-30.000138,151.000361,17.29,-29.991410,150.986260
2026-01-19T18:09:10.525000,3444,3444,1479.150,-54.0,1667.726,17.26,time,SailplaneLocationOverlay,-30.000138,151.000361,17.27,-29.991420,150.986270
2026-01-19T18:09:10.533000,3445,3445,1479.150,-62.0,1667.726,17.26,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991420,150.986270
2026-01-19T18:09:10.538000,3446,3446,1479.150,-67.0,1667.726,17.26,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991420,150.986270
2026-01-19T18:09:10.555000,3447,3447,1479.150,-84.0,1667.726,17.26,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991420,150.986270
2026-01-19T18:09:10.561000,3448,3448,1478.504,-90.0,1667.080,17.25,time,SailplaneLocationOverlay,-30.000138,151.000361,17.27,-29.991430,150.986270
2026-01-19T18:09:10.567000,3449,3449,1478.504,-96.0,1667.080,17.25,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991430,150.986270
2026-01-19T18:09:10.575000,3450,3450,1478.504,-104.0,1667.080,17.25,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991430,150.986270
2026-01-19T18:09:10.583000,3451,3451,1478.504,-112.0,1667.080,17.25,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991430,150.986270
2026-01-19T18:09:10.591000,3452,3452,1478.504,-120.0,1667.080,17.25,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991430,150.986270
2026-01-19T18:09:10.601000,3453,3453,1478.504,-130.0,1667.080,17.25,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991430,150.986270
2026-01-19T18:09:10.610000,3454,3454,1478.504,-139.0,1667.080,17.25,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991430,150.986270
2026-01-19T18:09:10.617000,3455,3455,1477.858,-146.0,1666.434,17.25,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986270
2026-01-19T18:09:10.625000,3456,3456,1477.858,-154.0,1666.434,17.25,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986270
2026-01-19T18:09:10.633000,3457,3457,1477.858,-162.0,1666.434,17.25,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986270
2026-01-19T18:09:10.643000,3458,3458,1477.858,-172.0,1666.434,17.25,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986270
2026-01-19T18:09:10.651000,3459,3459,1477.858,-180.0,1666.434,17.25,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986270
2026-01-19T18:09:10.658000,3460,3460,1477.858,-187.0,1666.434,17.25,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986270
2026-01-19T18:09:10.666000,3461,3461,1477.074,-195.0,1665.650,17.24,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986280
2026-01-19T18:09:10.675000,3462,3462,1477.074,-204.0,1665.650,17.24,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986280
2026-01-19T18:09:10.683000,3463,3463,1477.074,-212.0,1665.650,17.24,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986280
2026-01-19T18:09:10.692000,3464,3464,1477.074,-221.0,1665.650,17.24,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986280
2026-01-19T18:09:10.700000,3465,3465,1477.074,-229.0,1665.650,17.24,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986280
2026-01-19T18:09:10.711000,3466,3466,1476.429,-240.0,1665.005,17.23,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991450,150.986280
2026-01-19T18:09:10.719000,3467,3467,1476.429,-248.0,1665.005,17.23,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991450,150.986280
2026-01-19T18:09:10.726000,3468,3468,1476.429,-255.0,1665.005,17.23,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991450,150.986280
2026-01-19T18:09:10.736000,3469,3469,1476.429,-265.0,1665.005,17.23,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991450,150.986280
2026-01-19T18:09:10.745000,3470,3470,1476.429,-274.0,1665.005,17.23,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991450,150.986280
2026-01-19T18:09:10.751000,3471,3471,1475.645,-280.0,1664.220,17.22,time,SailplaneLocationOverlay,-30.000138,151.000361,17.27,-29.991450,150.986290
2026-01-19T18:09:10.759000,3472,3472,1475.645,-288.0,1664.220,17.22,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991450,150.986290
2026-01-19T18:09:10.769000,3473,3473,1475.645,-298.0,1664.220,17.22,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991450,150.986290
2026-01-19T18:09:10.779000,3474,3474,1475.645,-308.0,1664.220,17.22,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991450,150.986290
2026-01-19T18:09:10.785000,3475,3475,1475.645,-314.0,1664.220,17.22,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991450,150.986290
2026-01-19T18:09:10.794000,3476,3476,1475.645,-323.0,1664.220,17.22,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991450,150.986290
2026-01-19T18:09:10.801000,3477,3477,1475.645,-330.0,1664.220,17.22,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991450,150.986290
2026-01-19T18:09:10.811000,3478,3478,1474.860,-340.0,1663.436,17.22,time,SailplaneLocationOverlay,-30.000138,151.000361,17.27,-29.991450,150.986300
2026-01-19T18:09:10.817000,3479,3479,1475.506,-346.0,1664.082,17.22,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986300
2026-01-19T18:09:10.826000,3480,3480,1475.506,-355.0,1664.082,17.22,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986300
2026-01-19T18:09:10.835000,3481,3481,1475.506,-364.0,1664.082,17.22,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986300
2026-01-19T18:09:10.843000,3482,3482,1475.506,-372.0,1664.082,17.22,time,SailplaneLocationOverlay,-30.000138,151.000361,17.29,-29.991440,150.986300
2026-01-19T18:09:10.851000,3483,3483,1474.722,-380.0,1663.299,17.21,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986310
2026-01-19T18:09:10.861000,3484,3484,1474.722,-390.0,1663.299,17.21,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986310
2026-01-19T18:09:10.866000,3485,3485,1474.722,-395.0,1663.299,17.21,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986310
2026-01-19T18:09:10.879000,3486,3486,1474.722,-408.0,1663.299,17.21,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986310
2026-01-19T18:09:10.888000,3487,3487,1473.939,-417.0,1662.515,17.21,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986320
2026-01-19T18:09:10.892000,3488,3488,1473.939,-421.0,1662.515,17.21,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986320
2026-01-19T18:09:10.902000,3489,3489,1473.939,-431.0,1662.515,17.21,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991440,150.986320
2026-01-19T18:09:10.910000,3490,3490,1474.586,-439.0,1663.163,17.21,time,SailplaneLocationOverlay,-30.000138,151.000361,17.29,-29.991430,150.986320
2026-01-19T18:09:10.917000,3491,3491,1473.803,-446.0,1662.380,17.20,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991430,150.986330
2026-01-19T18:09:10.925000,3492,3492,1473.803,-454.0,1662.380,17.20,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991430,150.986330
2026-01-19T18:09:10.935000,3493,3493,1473.803,-464.0,1662.380,17.20,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991430,150.986330
2026-01-19T18:09:10.942000,3494,3494,1473.020,-471.0,1661.597,17.20,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991430,150.986340
2026-01-19T18:09:10.950000,3495,3495,1473.020,-479.0,1661.597,17.20,time,SailplaneLocationOverlay,-30.000138,151.000361,17.28,-29.991430,150.986340
2026-01-19T18:09:10.960000,3496,3496,1473.669,488.0,1686.262,17.45,time,MapPositionController,-30.000305,151.000530,17.29,-29.991420,150.986340
2026-01-19T18:09:10.968000,3497,3497,1472.887,480.0,1685.482,17.44,time,MapPositionController,-30.000305,151.000530,17.28,-29.991420,150.986350
2026-01-19T18:09:10.977000,3498,3498,1472.887,471.0,1685.482,17.44,time,MapPositionController,-30.000305,151.000530,17.28,-29.991420,150.986350
2026-01-19T18:09:10.986000,3499,3499,1472.105,462.0,1684.702,17.44,time,MapPositionController,-30.000305,151.000530,17.28,-29.991420,150.986360
2026-01-19T18:09:10.994000,3500,3500,1472.105,454.0,1684.702,17.44,time,MapPositionController,-30.000305,151.000530,17.28,-29.991420,150.986360
2026-01-19T18:09:11.005000,3501,3501,1471.973,443.0,1684.575,17.43,time,MapPositionController,-30.000305,151.000530,17.28,-29.991410,150.986370
2026-01-19T18:09:11.015000,3502,3502,1471.973,433.0,1684.575,17.43,time,MapPositionController,-30.000305,151.000530,17.28,-29.991410,150.986370
2026-01-19T18:09:11.030000,3503,3503,1471.973,418.0,1684.575,17.43,time,MapPositionController,-30.000305,151.000530,17.28,-29.991410,150.986370
2026-01-19T18:09:11.046000,3504,3504,1471.062,402.0,1683.670,17.43,time,MapPositionController,-30.000305,151.000530,17.28,-29.991400,150.986390
2026-01-19T18:09:11.050000,3505,3505,1471.062,398.0,1683.670,17.43,time,MapPositionController,-30.000305,151.000530,17.28,-29.991400,150.986390
2026-01-19T18:09:11.060000,3506,3506,1470.282,388.0,1682.891,17.42,time,MapPositionController,-30.000305,151.000530,17.27,-29.991400,150.986400
2026-01-19T18:09:11.062000,3507,3507,1470.282,386.0,1682.891,17.42,time,MapPositionController,-30.000305,151.000530,17.27,-29.991400,150.986400
2026-01-19T18:09:11.068000,3508,3508,1470.934,380.0,1683.545,17.42,time,MapPositionController,-30.000305,151.000530,17.28,-29.991390,150.986400
2026-01-19T18:09:11.076000,3509,3509,1470.154,372.0,1682.767,17.42,time,MapPositionController,-30.000305,151.000530,17.28,-29.991390,150.986410
2026-01-19T18:09:11.083000,3510,3510,1470.154,365.0,1682.767,17.42,time,MapPositionController,-30.000305,151.000530,17.28,-29.991390,150.986410
2026-01-19T18:09:11.087000,3511,3511,1470.154,361.0,1682.767,17.42,time,MapPositionController,-30.000305,151.000530,17.28,-29.991390,150.986410
2026-01-19T18:09:11.099000,3512,3512,1470.028,349.0,1682.645,17.41,time,MapPositionController,-30.000305,151.000530,17.28,-29.991380,150.986420
2026-01-19T18:09:11.104000,3513,3513,1470.028,344.0,1682.645,17.41,time,MapPositionController,-30.000305,151.000530,17.28,-29.991380,150.986420
2026-01-19T18:09:11.116000,3514,3514,1469.249,332.0,1681.867,17.41,time,MapPositionController,-30.000305,151.000530,17.28,-29.991380,150.986430
2026-01-19T18:09:11.131000,3515,3515,1469.124,317.0,1681.746,17.41,time,MapPositionController,-30.000305,151.000530,17.28,-29.991370,150.986440
2026-01-19T18:09:11.143000,3516,3516,1468.346,305.0,1680.969,17.40,time,MapPositionController,-30.000305,151.000530,17.28,-29.991370,150.986450
2026-01-19T18:09:11.146000,3517,3517,1468.224,302.0,1680.850,17.40,time,MapPositionController,-30.000305,151.000530,17.28,-29.991360,150.986460
2026-01-19T18:09:11.153000,3518,3518,1468.224,295.0,1680.850,17.40,time,MapPositionController,-30.000305,151.000530,17.28,-29.991360,150.986460
2026-01-19T18:09:11.156000,3519,3519,1467.446,292.0,1680.074,17.39,time,MapPositionController,-30.000305,151.000530,17.28,-29.991360,150.986470
2026-01-19T18:09:11.163000,3520,3520,1467.446,285.0,1680.074,17.39,time,MapPositionController,-30.000305,151.000530,17.28,-29.991360,150.986470
2026-01-19T18:09:11.176000,3521,3521,1467.326,272.0,1679.957,17.39,time,MapPositionController,-30.000305,151.000530,17.28,-29.991350,150.986480
2026-01-19T18:09:11.183000,3522,3522,1466.549,265.0,1679.182,17.38,time,MapPositionController,-30.000305,151.000530,17.28,-29.991350,150.986490
2026-01-19T18:09:11.196000,3523,3523,1466.431,252.0,1679.066,17.38,time,MapPositionController,-30.000305,151.000530,17.28,-29.991340,150.986500
2026-01-19T18:09:11.204000,3524,3524,1465.655,244.0,1678.291,17.37,time,MapPositionController,-30.000305,151.000530,17.28,-29.991340,150.986510
2026-01-19T18:09:11.211000,3525,3525,1465.655,237.0,1678.291,17.37,time,MapPositionController,-30.000305,151.000530,17.28,-29.991340,150.986510
2026-01-19T18:09:11.214000,3526,3526,1465.539,234.0,1678.178,17.37,time,MapPositionController,-30.000305,151.000530,17.28,-29.991330,150.986520
2026-01-19T18:09:11.220000,3527,3527,1465.539,228.0,1678.178,17.37,time,MapPositionController,-30.000305,151.000530,17.28,-29.991330,150.986520
2026-01-19T18:09:11.241000,3528,3528,1464.650,207.0,1677.292,17.36,time,MapPositionController,-30.000305,151.000530,17.28,-29.991320,150.986540
2026-01-19T18:09:11.243000,3529,3529,1463.876,205.0,1676.518,17.35,time,MapPositionController,-30.000305,151.000530,17.28,-29.991320,150.986550
2026-01-19T18:09:11.249000,3530,3530,1463.876,199.0,1676.518,17.35,time,MapPositionController,-30.000305,151.000530,17.28,-29.991320,150.986550
2026-01-19T18:09:11.277000,3531,3531,1462.990,171.0,1675.636,17.34,time,MapPositionController,-30.000305,151.000530,17.28,-29.991310,150.986570
2026-01-19T18:09:11.281000,4,,1642.378,167.0,1675.517,17.34,time,MapPositionController,-30.000305,151.000530,,-29.990310,150.987510
2026-01-19T18:09:11.284000,3532,3532,1642.432,164.0,1675.573,17.34,time,MapPositionController,-30.000305,151.000530,17.28,-29.990280,150.987540
2026-01-19T18:09:11.302000,3533,3533,1641.115,146.0,1674.262,17.33,time,MapPositionController,-30.000305,151.000530,17.28,-29.990230,150.987610
2026-01-19T18:09:11.305000,3534,3534,1641.144,143.0,1674.291,17.33,time,MapPositionController,-30.000305,151.000530,17.28,-29.990220,150.987620
2026-01-19T18:09:11.311000,3535,3535,1640.490,137.0,1673.639,17.32,time,MapPositionController,-30.000305,151.000530,17.27,-29.990200,150.987650
2026-01-19T18:09:11.319000,3536,3536,1641.305,129.0,1674.455,17.33,time,MapPositionController,-30.000305,151.000530,17.29,-29.990170,150.987670
2026-01-19T18:09:11.325000,3537,3537,1640.630,123.0,1673.780,17.32,time,MapPositionController,-30.000305,151.000530,17.28,-29.990160,150.987690
2026-01-19T18:09:11.330000,3538,3538,1639.957,118.0,1673.108,17.32,time,MapPositionController,-30.000305,151.000530,17.28,-29.990150,150.987710
2026-01-19T18:09:11.337000,3539,3539,1640.038,111.0,1673.190,17.32,time,MapPositionController,-30.000305,151.000530,17.28,-29.990130,150.987730
2026-01-19T18:09:11.342000,3540,3540,1639.372,106.0,1672.525,17.31,time,MapPositionController,-30.000305,151.000530,17.28,-29.990120,150.987750
2026-01-19T18:09:11.345000,3541,3541,1639.416,103.0,1672.570,17.31,time,MapPositionController,-30.000305,151.000530,17.28,-29.990110,150.987760
2026-01-19T18:09:11.352000,3542,3542,1640.217,96.0,1673.370,17.32,time,MapPositionController,-30.000305,151.000530,17.29,-29.990090,150.987770
2026-01-19T18:09:11.362000,3543,3543,1639.608,86.0,1672.762,17.31,time,MapPositionController,-30.000305,151.000530,17.28,-29.990070,150.987800
2026-01-19T18:09:11.371000,3544,3544,1639.007,77.0,1672.162,17.31,time,MapPositionController,-30.000305,151.000530,17.28,-29.990050,150.987830
2026-01-19T18:09:11.382000,3545,3545,1638.414,66.0,1671.569,17.30,time,MapPositionController,-30.000305,151.000530,17.28,-29.990030,150.987860
2026-01-19T18:09:11.391000,3546,3546,1637.769,57.0,1670.925,17.29,time,MapPositionController,-30.000305,151.000530,17.28,-29.990020,150.987880
2026-01-19T18:09:11.396000,3547,3547,1637.829,52.0,1670.984,17.29,time,MapPositionController,-30.000305,151.000530,17.28,-29.990010,150.987890
2026-01-19T18:09:11.408000,3548,3548,1638.015,40.0,1671.171,17.30,time,MapPositionController,-30.000305,151.000530,17.28,-29.989980,150.987920
2026-01-19T18:09:11.411000,3549,3549,1637.315,37.0,1670.471,17.29,time,MapPositionController,-30.000305,151.000530,17.28,-29.989980,150.987930
2026-01-19T18:09:11.420000,3550,3550,1637.447,28.0,1670.603,17.29,time,MapPositionController,-30.000305,151.000530,17.28,-29.989960,150.987950
2026-01-19T18:09:11.432000,3551,3551,1636.888,16.0,1670.043,17.28,time,MapPositionController,-30.000305,151.000530,17.28,-29.989940,150.987980
2026-01-19T18:09:11.436000,3552,3552,1636.888,12.0,1670.043,17.28,time,MapPositionController,-30.000305,151.000530,17.28,-29.989940,150.987980
2026-01-19T18:09:11.447000,3553,3553,1636.336,1.0,1669.491,17.28,frame,MapPositionController,-30.000305,151.000530,17.28,-29.989920,150.988010
2026-01-19T18:09:11.453000,3554,3554,1636.411,-5.0,1669.565,17.28,time,MapPositionController,-30.000305,151.000530,17.28,-29.989910,150.988020
2026-01-19T18:09:11.464000,3555,3555,1635.792,10.0,1669.637,17.28,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989900,150.988040
2026-01-19T18:09:11.474000,3556,3556,1635.949,0.0,1669.794,17.28,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989880,150.988060
2026-01-19T18:09:11.478000,3557,3557,1635.257,-4.0,1669.101,17.27,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989880,150.988070
2026-01-19T18:09:11.489000,3558,3558,1635.420,-15.0,1669.264,17.28,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989860,150.988090
2026-01-19T18:09:11.499000,3559,3559,1635.503,-25.0,1669.347,17.28,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989850,150.988100
2026-01-19T18:09:11.507000,3560,3560,1634.898,-33.0,1668.742,17.27,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989840,150.988120
2026-01-19T18:09:11.520000,3561,3561,1635.073,-46.0,1668.916,17.27,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989820,150.988140
2026-01-19T18:09:11.525000,3562,3562,1634.385,-51.0,1668.227,17.27,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989820,150.988150
2026-01-19T18:09:11.533000,3563,3563,1634.475,-59.0,1668.317,17.27,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989810,150.988160
2026-01-19T18:09:11.541000,3564,3564,1633.879,-67.0,1667.721,17.26,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989800,150.988180
2026-01-19T18:09:11.546000,3565,3565,1634.659,-72.0,1668.500,17.27,time,SailplaneLocationOverlay,-30.000310,151.000535,17.29,-29.989790,150.988180
2026-01-19T18:09:11.554000,3566,3566,1633.287,-80.0,1667.127,17.25,time,SailplaneLocationOverlay,-30.000310,151.000535,17.27,-29.989790,150.988200
2026-01-19T18:09:11.563000,3567,3567,1634.163,-89.0,1668.003,17.26,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989770,150.988210
2026-01-19T18:09:11.572000,3568,3568,1633.479,-98.0,1667.318,17.26,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989770,150.988220
2026-01-19T18:09:11.582000,3569,3569,1633.676,-108.0,1667.514,17.26,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989750,150.988240
2026-01-19T18:09:11.590000,3570,3570,1633.776,-116.0,1667.614,17.26,time,SailplaneLocationOverlay,-30.000310,151.000535,17.29,-29.989740,150.988250
2026-01-19T18:09:11.599000,3571,3571,1633.196,-125.0,1667.033,17.25,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989730,150.988270
2026-01-19T18:09:11.608000,3572,3572,1633.300,-134.0,1667.136,17.25,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989720,150.988280
2026-01-19T18:09:11.615000,3573,3573,1633.405,-141.0,1667.240,17.26,time,SailplaneLocationOverlay,-30.000310,151.000535,17.29,-29.989710,150.988290
2026-01-19T18:09:11.620000,3574,3574,1632.724,-146.0,1666.559,17.25,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989710,150.988300
2026-01-19T18:09:11.632000,3575,3575,1632.940,-158.0,1666.773,17.25,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989690,150.988320
2026-01-19T18:09:11.636000,3576,3576,1632.260,-162.0,1666.094,17.24,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989690,150.988330
2026-01-19T18:09:11.647000,3577,3577,1631.693,-173.0,1665.524,17.24,time,SailplaneLocationOverlay,-30.000310,151.000535,17.27,-29.989680,150.988350
2026-01-19T18:09:11.657000,3578,3578,1632.595,-183.0,1666.426,17.25,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989660,150.988360
2026-01-19T18:09:11.666000,3579,3579,1632.033,-192.0,1665.862,17.24,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989650,150.988380
2026-01-19T18:09:11.676000,3580,3580,1632.149,-202.0,1665.977,17.24,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989640,150.988390
2026-01-19T18:09:11.678000,3581,3581,1631.474,-204.0,1665.302,17.24,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989640,150.988400
2026-01-19T18:09:11.686000,3582,3582,1631.592,-212.0,1665.419,17.24,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989630,150.988410
2026-01-19T18:09:11.699000,3583,3583,1631.832,-225.0,1665.657,17.24,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989610,150.988430
2026-01-19T18:09:11.707000,3584,3584,1631.281,-233.0,1665.104,17.23,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989600,150.988450
2026-01-19T18:09:11.716000,3585,3585,1631.405,-242.0,1665.227,17.23,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989590,150.988460
2026-01-19T18:09:11.721000,3586,3586,1631.531,-247.0,1665.352,17.24,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989580,150.988470
2026-01-19T18:09:11.731000,3587,3587,1630.987,-257.0,1664.806,17.23,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989570,150.988490
2026-01-19T18:09:11.741000,3588,3588,1630.446,-267.0,1664.263,17.22,time,SailplaneLocationOverlay,-30.000310,151.000535,17.28,-29.989560,150.988510
