timestamp,render_id,frame_id,seg_len_m,lag_ms,lag_dist_m,overlay_source,overlay_lat,overlay_lon,tail_lat,tail_lon
2026-01-18T20:51:12.990000,7867,7867,44.352,384.0,25.936,MapPositionController,-30.001189,150.999427,-30.001240,150.999690
2026-01-18T20:51:13.001000,7868,7868,45.314,373.0,24.997,MapPositionController,-30.001189,150.999427,-30.001240,150.999680
2026-01-18T20:51:13.016000,7870,7870,46.236,358.0,23.823,MapPositionController,-30.001189,150.999427,-30.001230,150.999670
2026-01-18T20:51:13.023000,7871,7871,46.236,351.0,23.823,MapPositionController,-30.001189,150.999427,-30.001230,150.999670
2026-01-18T20:51:13.038000,7872,7872,46.236,336.0,23.823,MapPositionController,-30.001189,150.999427,-30.001230,150.999670
2026-01-18T20:51:13.046000,7873,7873,47.198,328.0,22.878,MapPositionController,-30.001189,150.999427,-30.001230,150.999660
2026-01-18T20:51:13.054000,7874,7874,47.198,320.0,22.878,MapPositionController,-30.001189,150.999427,-30.001230,150.999660
2026-01-18T20:51:13.065000,7876,7876,48.161,309.0,21.936,MapPositionController,-30.001189,150.999427,-30.001230,150.999650
2026-01-18T20:51:13.074000,7877,7877,48.161,300.0,21.936,MapPositionController,-30.001189,150.999427,-30.001230,150.999650
2026-01-18T20:51:13.086000,7878,7878,49.124,288.0,20.995,MapPositionController,-30.001189,150.999427,-30.001230,150.999640
2026-01-18T20:51:13.094000,7879,7879,49.111,280.0,20.782,MapPositionController,-30.001189,150.999427,-30.001220,150.999640
2026-01-18T20:51:13.104000,7880,7880,49.111,270.0,20.782,MapPositionController,-30.001189,150.999427,-30.001220,150.999640
2026-01-18T20:51:13.112000,7881,7881,50.074,262.0,19.833,MapPositionController,-30.001189,150.999427,-30.001220,150.999630
2026-01-18T20:51:13.118000,7882,7882,51.037,256.0,18.885,MapPositionController,-30.001189,150.999427,-30.001220,150.999620
2026-01-18T20:51:13.134000,7884,7884,51.037,240.0,18.885,MapPositionController,-30.001189,150.999427,-30.001220,150.999620
2026-01-18T20:51:13.169000,7886,7886,52.975,205.0,16.805,MapPositionController,-30.001189,150.999427,-30.001210,150.999600
2026-01-18T20:51:13.175000,20,,7.098,199.0,16.673,MapPositionController,-30.001189,150.999427,-30.001240,150.999590
2026-01-18T20:51:13.228000,7895,7895,6.191,146.0,15.770,MapPositionController,-30.001189,150.999427,-30.001240,150.999580
2026-01-18T20:51:13.237000,7896,7896,6.191,137.0,15.770,MapPositionController,-30.001189,150.999427,-30.001240,150.999580
2026-01-18T20:51:13.246000,7897,7897,4.942,128.0,14.489,MapPositionController,-30.001189,150.999427,-30.001230,150.999570
2026-01-18T20:51:13.253000,7898,7898,4.942,121.0,14.489,MapPositionController,-30.001189,150.999427,-30.001230,150.999570
2026-01-18T20:51:13.266000,7899,7899,4.009,108.0,13.578,MapPositionController,-30.001189,150.999427,-30.001230,150.999560
2026-01-18T20:51:13.276000,7901,7901,4.009,98.0,13.578,MapPositionController,-30.001189,150.999427,-30.001230,150.999560
2026-01-18T20:51:13.287000,7902,7902,3.096,87.0,12.675,MapPositionController,-30.001189,150.999427,-30.001230,150.999550
2026-01-18T20:51:13.295000,7903,7903,3.096,79.0,12.675,MapPositionController,-30.001189,150.999427,-30.001230,150.999550
2026-01-18T20:51:13.303000,7904,7904,3.096,71.0,12.675,MapPositionController,-30.001189,150.999427,-30.001230,150.999550
2026-01-18T20:51:13.312000,7905,7905,1.926,62.0,11.398,MapPositionController,-30.001189,150.999427,-30.001220,150.999540
2026-01-18T20:51:13.319000,7906,7906,1.926,55.0,11.398,MapPositionController,-30.001189,150.999427,-30.001220,150.999540
2026-01-18T20:51:13.326000,7907,7907,0.963,48.0,10.484,MapPositionController,-30.001189,150.999427,-30.001220,150.999530
2026-01-18T20:51:13.340000,7909,7909,0.963,34.0,10.484,MapPositionController,-30.001189,150.999427,-30.001220,150.999530
2026-01-18T20:51:13.352000,7910,7910,0.963,22.0,10.484,MapPositionController,-30.001189,150.999427,-30.001220,150.999530
2026-01-18T20:51:13.403000,7916,7916,1.471,-29.0,8.310,SailplaneLocationOverlay,-30.001189,150.999427,-30.001210,150.999510
2026-01-18T20:51:13.412000,7917,7917,1.471,-38.0,8.310,SailplaneLocationOverlay,-30.001189,150.999427,-30.001210,150.999510
2026-01-18T20:51:13.420000,7918,7918,2.224,-46.0,7.391,SailplaneLocationOverlay,-30.001189,150.999427,-30.001210,150.999500
2026-01-18T20:51:13.432000,7920,7920,2.224,-58.0,7.391,SailplaneLocationOverlay,-30.001189,150.999427,-30.001210,150.999500
2026-01-18T20:51:13.440000,7921,7921,2.224,-66.0,7.391,SailplaneLocationOverlay,-30.001189,150.999427,-30.001210,150.999500
2026-01-18T20:51:13.447000,7922,7922,2.224,-73.0,7.391,SailplaneLocationOverlay,-30.001189,150.999427,-30.001210,150.999500
2026-01-18T20:51:13.462000,7923,7923,3.096,-88.0,6.484,SailplaneLocationOverlay,-30.001189,150.999427,-30.001210,150.999490
2026-01-18T20:51:13.471000,7924,7924,3.096,-97.0,6.484,SailplaneLocationOverlay,-30.001189,150.999427,-30.001210,150.999490
2026-01-18T20:51:13.478000,7925,7925,3.096,-104.0,6.484,SailplaneLocationOverlay,-30.001189,150.999427,-30.001210,150.999490
2026-01-18T20:51:13.491000,7927,7927,4.009,-117.0,5.596,SailplaneLocationOverlay,-30.001189,150.999427,-30.001210,150.999480
2026-01-18T20:51:13.502000,7928,7928,4.009,-128.0,5.596,SailplaneLocationOverlay,-30.001189,150.999427,-30.001210,150.999480
2026-01-18T20:51:13.522000,7930,7930,4.448,-148.0,5.231,SailplaneLocationOverlay,-30.001189,150.999427,-30.001200,150.999480
2026-01-18T20:51:13.537000,7932,7932,4.448,-163.0,5.231,SailplaneLocationOverlay,-30.001189,150.999427,-30.001200,150.999480
2026-01-18T20:51:13.542000,7933,7933,5.304,-168.0,4.301,SailplaneLocationOverlay,-30.001189,150.999427,-30.001200,150.999470
2026-01-18T20:51:13.549000,7934,7934,5.304,-175.0,4.301,SailplaneLocationOverlay,-30.001189,150.999427,-30.001200,150.999470
2026-01-18T20:51:13.555000,7935,7935,5.304,-181.0,4.301,SailplaneLocationOverlay,-30.001189,150.999427,-30.001200,150.999470
2026-01-18T20:51:13.565000,7936,7936,5.304,-191.0,4.301,SailplaneLocationOverlay,-30.001189,150.999427,-30.001200,150.999470
2026-01-18T20:51:13.579000,7937,7937,5.304,-205.0,4.301,SailplaneLocationOverlay,-30.001189,150.999427,-30.001200,150.999470
2026-01-18T20:51:13.590000,7938,7938,5.304,-216.0,4.301,SailplaneLocationOverlay,-30.001189,150.999427,-30.001200,150.999470
2026-01-18T20:51:13.597000,7940,7940,6.191,-223.0,3.388,SailplaneLocationOverlay,-30.001189,150.999427,-30.001200,150.999460
2026-01-18T20:51:13.614000,7942,7942,6.191,-240.0,3.388,SailplaneLocationOverlay,-30.001189,150.999427,-30.001200,150.999460
2026-01-18T20:51:13.631000,7944,7944,6.191,-257.0,3.388,SailplaneLocationOverlay,-30.001189,150.999427,-30.001200,150.999460
2026-01-18T20:51:13.647000,7946,7946,6.191,-273.0,3.388,SailplaneLocationOverlay,-30.001189,150.999427,-30.001200,150.999460
2026-01-18T20:51:13.661000,7947,7947,7.098,-287.0,2.514,SailplaneLocationOverlay,-30.001189,150.999427,-30.001200,150.999450
2026-01-18T20:51:13.673000,7949,7949,7.098,-299.0,2.514,SailplaneLocationOverlay,-30.001189,150.999427,-30.001200,150.999450
2026-01-18T20:51:13.688000,7951,7951,7.521,-314.0,2.200,SailplaneLocationOverlay,-30.001189,150.999427,-30.001190,150.999450
2026-01-18T20:51:13.698000,7952,7952,7.521,-324.0,2.200,SailplaneLocationOverlay,-30.001189,150.999427,-30.001190,150.999450
2026-01-18T20:51:13.706000,7953,7953,7.521,-332.0,2.200,SailplaneLocationOverlay,-30.001189,150.999427,-30.001190,150.999450
2026-01-18T20:51:13.714000,7954,7954,8.395,-340.0,1.239,SailplaneLocationOverlay,-30.001189,150.999427,-30.001190,150.999440
2026-01-18T20:51:13.731000,7956,7956,8.395,-357.0,1.239,SailplaneLocationOverlay,-30.001189,150.999427,-30.001190,150.999440
2026-01-18T20:51:13.746000,7957,7957,8.395,-372.0,1.239,SailplaneLocationOverlay,-30.001189,150.999427,-30.001190,150.999440
2026-01-18T20:51:13.756000,7959,7959,8.395,-382.0,1.239,SailplaneLocationOverlay,-30.001189,150.999427,-30.001190,150.999440
2026-01-18T20:51:13.763000,7960,7960,8.395,-389.0,1.239,SailplaneLocationOverlay,-30.001189,150.999427,-30.001190,150.999440
2026-01-18T20:51:13.772000,7961,7961,8.395,-398.0,1.239,SailplaneLocationOverlay,-30.001189,150.999427,-30.001190,150.999440
2026-01-18T20:51:13.790000,7963,7963,9.287,-416.0,0.293,SailplaneLocationOverlay,-30.001189,150.999427,-30.001190,150.999430
2026-01-18T20:51:13.801000,7964,7964,9.287,-427.0,0.293,SailplaneLocationOverlay,-30.001189,150.999427,-30.001190,150.999430
2026-01-18T20:51:13.812000,7966,7966,9.741,-438.0,1.038,SailplaneLocationOverlay,-30.001189,150.999427,-30.001180,150.999430
2026-01-18T20:51:13.822000,7967,7967,9.741,-448.0,1.038,SailplaneLocationOverlay,-30.001189,150.999427,-30.001180,150.999430
2026-01-18T20:51:13.839000,7969,7969,10.607,-465.0,1.217,SailplaneLocationOverlay,-30.001189,150.999427,-30.001180,150.999420
2026-01-18T20:51:13.854000,7970,7970,10.607,-480.0,1.217,SailplaneLocationOverlay,-30.001189,150.999427,-30.001180,150.999420
2026-01-18T20:51:13.862000,7971,7971,10.607,-488.0,1.217,SailplaneLocationOverlay,-30.001189,150.999427,-30.001180,150.999420
2026-01-18T20:51:13.873000,7973,7973,10.607,-499.0,1.217,SailplaneLocationOverlay,-30.001189,150.999427,-30.001180,150.999420
2026-01-18T20:51:13.880000,7974,7974,10.607,497.0,32.404,MapPositionController,-30.001003,150.999152,-30.001180,150.999420
2026-01-18T20:51:13.896000,7975,7975,11.489,481.0,31.643,MapPositionController,-30.001003,150.999152,-30.001180,150.999410
2026-01-18T20:51:13.912000,7977,7977,11.963,465.0,30.965,MapPositionController,-30.001003,150.999152,-30.001170,150.999410
2026-01-18T20:51:13.916000,7978,7978,11.963,461.0,30.965,MapPositionController,-30.001003,150.999152,-30.001170,150.999410
2026-01-18T20:51:13.928000,7979,7979,11.963,449.0,30.965,MapPositionController,-30.001003,150.999152,-30.001170,150.999410
2026-01-18T20:51:13.942000,7981,7981,12.823,435.0,30.199,MapPositionController,-30.001003,150.999152,-30.001170,150.999400
2026-01-18T20:51:13.957000,7983,7983,12.823,420.0,30.199,MapPositionController,-30.001003,150.999152,-30.001170,150.999400
2026-01-18T20:51:13.972000,7985,7985,14.185,405.0,28.758,MapPositionController,-30.001003,150.999152,-30.001160,150.999390
2026-01-18T20:51:13.989000,7987,7987,14.185,388.0,28.758,MapPositionController,-30.001003,150.999152,-30.001160,150.999390
2026-01-18T20:51:13.997000,7988,7988,14.185,380.0,28.758,MapPositionController,-30.001003,150.999152,-30.001160,150.999390
2026-01-18T20:51:14.005000,7989,7989,15.042,372.0,27.998,MapPositionController,-30.001003,150.999152,-30.001160,150.999380
2026-01-18T20:51:14.014000,7990,7990,15.042,363.0,27.998,MapPositionController,-30.001003,150.999152,-30.001160,150.999380
2026-01-18T20:51:14.028000,7991,7991,15.567,349.0,27.320,MapPositionController,-30.001003,150.999152,-30.001150,150.999380
2026-01-18T20:51:14.040000,7993,7993,16.408,337.0,26.554,MapPositionController,-30.001003,150.999152,-30.001150,150.999370
2026-01-18T20:51:14.056000,7995,7995,16.408,321.0,26.554,MapPositionController,-30.001003,150.999152,-30.001150,150.999370
2026-01-18T20:51:14.072000,7997,7997,17.791,305.0,25.112,MapPositionController,-30.001003,150.999152,-30.001140,150.999360
2026-01-18T20:51:14.089000,7999,7999,17.791,288.0,25.112,MapPositionController,-30.001003,150.999152,-30.001140,150.999360
2026-01-18T20:51:14.105000,8001,8001,19.187,272.0,23.675,MapPositionController,-30.001003,150.999152,-30.001130,150.999350
2026-01-18T20:51:14.114000,8002,8002,20.015,263.0,22.908,MapPositionController,-30.001003,150.999152,-30.001130,150.999340
2026-01-18T20:51:14.122000,8003,8003,20.015,255.0,22.908,MapPositionController,-30.001003,150.999152,-30.001130,150.999340
2026-01-18T20:51:14.131000,8004,8004,20.015,246.0,22.908,MapPositionController,-30.001003,150.999152,-30.001130,150.999340
2026-01-18T20:51:14.138000,8005,8005,21.410,239.0,21.467,MapPositionController,-30.001003,150.999152,-30.001120,150.999330
2026-01-18T20:51:14.173000,8008,8008,24.228,204.0,18.598,MapPositionController,-30.001003,150.999152,-30.001100,150.999310
2026-01-18T20:51:14.177000,22,,8.738,200.0,19.244,MapPositionController,-30.001003,150.999152,-30.001120,150.999300
2026-01-18T20:51:14.182000,8010,8010,7.291,195.0,17.784,MapPositionController,-30.001003,150.999152,-30.001110,150.999290
2026-01-18T20:51:14.194000,8011,8011,7.291,183.0,17.784,MapPositionController,-30.001003,150.999152,-30.001110,150.999290
2026-01-18T20:51:14.203000,8012,8012,7.291,174.0,17.784,MapPositionController,-30.001003,150.999152,-30.001110,150.999290
2026-01-18T20:51:14.211000,8013,8013,5.858,166.0,16.326,MapPositionController,-30.001003,150.999152,-30.001100,150.999280
2026-01-18T20:51:14.228000,8014,8014,5.858,149.0,16.326,MapPositionController,-30.001003,150.999152,-30.001100,150.999280
2026-01-18T20:51:14.240000,8017,8017,4.448,137.0,14.871,MapPositionController,-30.001003,150.999152,-30.001090,150.999270
2026-01-18T20:51:14.253000,8018,8018,3.646,124.0,14.151,MapPositionController,-30.001003,150.999152,-30.001090,150.999260
2026-01-18T20:51:14.261000,8019,8019,3.646,116.0,14.151,MapPositionController,-30.001003,150.999152,-30.001090,150.999260
2026-01-18T20:51:14.270000,8021,8021,3.096,107.0,13.418,MapPositionController,-30.001003,150.999152,-30.001080,150.999260
2026-01-18T20:51:14.290000,8023,8023,2.224,87.0,12.689,MapPositionController,-30.001003,150.999152,-30.001080,150.999250
2026-01-18T20:51:14.305000,8025,8025,1.471,72.0,11.993,MapPositionController,-30.001003,150.999152,-30.001080,150.999240
2026-01-18T20:51:14.320000,8026,8026,0.963,57.0,11.231,MapPositionController,-30.001003,150.999152,-30.001070,150.999240
2026-01-18T20:51:14.364000,8032,8032,1.112,13.0,9.775,MapPositionController,-30.001003,150.999152,-30.001060,150.999230
2026-01-18T20:51:14.383000,8034,8034,1.471,-6.0,9.060,SailplaneLocationOverlay,-30.001003,150.999152,-30.001060,150.999220
2026-01-18T20:51:14.398000,8036,8036,2.423,-21.0,8.326,SailplaneLocationOverlay,-30.001003,150.999152,-30.001050,150.999220
2026-01-18T20:51:14.416000,8038,8038,2.942,-39.0,7.596,SailplaneLocationOverlay,-30.001003,150.999152,-30.001050,150.999210
2026-01-18T20:51:14.430000,8040,8040,2.942,-53.0,7.596,SailplaneLocationOverlay,-30.001003,150.999152,-30.001050,150.999210
2026-01-18T20:51:14.439000,8041,8041,2.942,-62.0,7.596,SailplaneLocationOverlay,-30.001003,150.999152,-30.001050,150.999210
2026-01-18T20:51:14.447000,8042,8042,2.942,-70.0,7.596,SailplaneLocationOverlay,-30.001003,150.999152,-30.001050,150.999210
2026-01-18T20:51:14.456000,8043,8043,3.852,-79.0,6.885,SailplaneLocationOverlay,-30.001003,150.999152,-30.001040,150.999210
2026-01-18T20:51:14.464000,8044,8044,4.413,-87.0,6.135,SailplaneLocationOverlay,-30.001003,150.999152,-30.001040,150.999200
2026-01-18T20:51:14.472000,8045,8045,4.413,-95.0,6.135,SailplaneLocationOverlay,-30.001003,150.999152,-30.001040,150.999200
2026-01-18T20:51:14.489000,8047,8047,4.413,-112.0,6.135,SailplaneLocationOverlay,-30.001003,150.999152,-30.001040,150.999200
2026-01-18T20:51:14.497000,8048,8048,4.413,-120.0,6.135,SailplaneLocationOverlay,-30.001003,150.999152,-30.001040,150.999200
2026-01-18T20:51:14.505000,8049,8049,4.413,-128.0,6.135,SailplaneLocationOverlay,-30.001003,150.999152,-30.001040,150.999200
2026-01-18T20:51:14.514000,8050,8050,5.096,-137.0,5.453,SailplaneLocationOverlay,-30.001003,150.999152,-30.001040,150.999190
2026-01-18T20:51:14.522000,8051,8051,5.884,-145.0,4.681,SailplaneLocationOverlay,-30.001003,150.999152,-30.001030,150.999190
2026-01-18T20:51:14.530000,8052,8052,5.884,-153.0,4.681,SailplaneLocationOverlay,-30.001003,150.999152,-30.001030,150.999190
2026-01-18T20:51:14.541000,8053,8053,5.884,-164.0,4.681,SailplaneLocationOverlay,-30.001003,150.999152,-30.001030,150.999190
2026-01-18T20:51:14.551000,8054,8054,5.884,-174.0,4.681,SailplaneLocationOverlay,-30.001003,150.999152,-30.001030,150.999190
2026-01-18T20:51:14.564000,8056,8056,5.884,-187.0,4.681,SailplaneLocationOverlay,-30.001003,150.999152,-30.001030,150.999190
2026-01-18T20:51:14.572000,8057,8057,6.555,-195.0,3.982,SailplaneLocationOverlay,-30.001003,150.999152,-30.001030,150.999180
2026-01-18T20:51:14.580000,8058,8058,6.555,-203.0,3.982,SailplaneLocationOverlay,-30.001003,150.999152,-30.001030,150.999180
2026-01-18T20:51:14.588000,8059,8059,6.555,-211.0,3.982,SailplaneLocationOverlay,-30.001003,150.999152,-30.001030,150.999180
2026-01-18T20:51:14.606000,8061,8061,7.355,-229.0,3.241,SailplaneLocationOverlay,-30.001003,150.999152,-30.001020,150.999180
2026-01-18T20:51:14.614000,8062,8062,7.355,-237.0,3.241,SailplaneLocationOverlay,-30.001003,150.999152,-30.001020,150.999180
2026-01-18T20:51:14.621000,8063,8063,7.355,-244.0,3.241,SailplaneLocationOverlay,-30.001003,150.999152,-30.001020,150.999180
2026-01-18T20:51:14.630000,8064,8064,7.355,-253.0,3.241,SailplaneLocationOverlay,-30.001003,150.999152,-30.001020,150.999180
2026-01-18T20:51:14.639000,8065,8065,8.018,-262.0,2.511,SailplaneLocationOverlay,-30.001003,150.999152,-30.001020,150.999170
2026-01-18T20:51:14.648000,8066,8066,8.018,-271.0,2.511,SailplaneLocationOverlay,-30.001003,150.999152,-30.001020,150.999170
2026-01-18T20:51:14.655000,8067,8067,8.018,-278.0,2.511,SailplaneLocationOverlay,-30.001003,150.999152,-30.001020,150.999170
2026-01-18T20:51:14.664000,8068,8068,8.018,-287.0,2.511,SailplaneLocationOverlay,-30.001003,150.999152,-30.001020,150.999170
2026-01-18T20:51:14.672000,8069,8069,8.826,-295.0,1.852,SailplaneLocationOverlay,-30.001003,150.999152,-30.001010,150.999170
2026-01-18T20:51:14.680000,8070,8070,8.826,-303.0,1.852,SailplaneLocationOverlay,-30.001003,150.999152,-30.001010,150.999170
2026-01-18T20:51:14.690000,8071,8071,8.826,-313.0,1.852,SailplaneLocationOverlay,-30.001003,150.999152,-30.001010,150.999170
2026-01-18T20:51:14.698000,8072,8072,8.826,-321.0,1.852,SailplaneLocationOverlay,-30.001003,150.999152,-30.001010,150.999170
2026-01-18T20:51:14.714000,8074,8074,9.484,-337.0,1.042,SailplaneLocationOverlay,-30.001003,150.999152,-30.001010,150.999160
2026-01-18T20:51:14.721000,8075,8075,9.484,-344.0,1.042,SailplaneLocationOverlay,-30.001003,150.999152,-30.001010,150.999160
2026-01-18T20:51:14.731000,8076,8076,9.484,-354.0,1.042,SailplaneLocationOverlay,-30.001003,150.999152,-30.001010,150.999160
2026-01-18T20:51:14.738000,8077,8077,9.484,-361.0,1.042,SailplaneLocationOverlay,-30.001003,150.999152,-30.001010,150.999160
2026-01-18T20:51:14.756000,8079,8079,10.297,-379.0,0.826,SailplaneLocationOverlay,-30.001003,150.999152,-30.001000,150.999160
2026-01-18T20:51:14.770000,8080,8080,10.297,-393.0,0.826,SailplaneLocationOverlay,-30.001003,150.999152,-30.001000,150.999160
2026-01-18T20:51:14.781000,8082,8082,10.297,-404.0,0.826,SailplaneLocationOverlay,-30.001003,150.999152,-30.001000,150.999160
2026-01-18T20:51:14.790000,8083,8083,10.951,-413.0,0.438,SailplaneLocationOverlay,-30.001003,150.999152,-30.001000,150.999150
2026-01-18T20:51:14.806000,8085,8085,11.768,-429.0,1.504,SailplaneLocationOverlay,-30.001003,150.999152,-30.000990,150.999150
2026-01-18T20:51:14.822000,8087,8087,11.768,-445.0,1.504,SailplaneLocationOverlay,-30.001003,150.999152,-30.000990,150.999150
2026-01-18T20:51:14.830000,8088,8088,11.768,-453.0,1.504,SailplaneLocationOverlay,-30.001003,150.999152,-30.000990,150.999150
2026-01-18T20:51:14.839000,8089,8089,11.768,-462.0,1.504,SailplaneLocationOverlay,-30.001003,150.999152,-30.000990,150.999150
2026-01-18T20:51:14.847000,8090,8090,11.768,-470.0,1.504,SailplaneLocationOverlay,-30.001003,150.999152,-30.000990,150.999150
2026-01-18T20:51:14.855000,8091,8091,12.419,-478.0,1.904,SailplaneLocationOverlay,-30.001003,150.999152,-30.000990,150.999140
2026-01-18T20:51:14.871000,8092,8092,13.239,-494.0,2.858,SailplaneLocationOverlay,-30.001003,150.999152,-30.000980,150.999140
2026-01-18T20:51:14.881000,8094,8094,13.239,500.0,32.204,MapPositionController,-30.000732,150.998967,-30.000980,150.999140
2026-01-18T20:51:14.889000,8095,8095,13.239,492.0,32.204,MapPositionController,-30.000732,150.998967,-30.000980,150.999140
2026-01-18T20:51:14.906000,8097,8097,14.098,475.0,31.258,MapPositionController,-30.000732,150.998967,-30.000970,150.999140
2026-01-18T20:51:14.923000,8099,8099,14.710,458.0,30.755,MapPositionController,-30.000732,150.998967,-30.000970,150.999130
2026-01-18T20:51:14.931000,8100,8100,14.710,450.0,30.755,MapPositionController,-30.000732,150.998967,-30.000970,150.999130
2026-01-18T20:51:14.939000,8101,8101,14.710,442.0,30.755,MapPositionController,-30.000732,150.998967,-30.000970,150.999130
2026-01-18T20:51:14.956000,8103,8103,15.567,425.0,29.805,MapPositionController,-30.000732,150.998967,-30.000960,150.999130
2026-01-18T20:51:14.970000,8104,8104,16.181,411.0,29.308,MapPositionController,-30.000732,150.998967,-30.000960,150.999120
2026-01-18T20:51:14.979000,8105,8105,16.181,402.0,29.308,MapPositionController,-30.000732,150.998967,-30.000960,150.999120
2026-01-18T20:51:14.987000,8106,8106,17.037,394.0,28.353,MapPositionController,-30.000732,150.998967,-30.000950,150.999120
2026-01-18T20:51:14.996000,8107,8107,17.037,385.0,28.353,MapPositionController,-30.000732,150.998967,-30.000950,150.999120
2026-01-18T20:51:15.003000,8108,8108,17.037,378.0,28.353,MapPositionController,-30.000732,150.998967,-30.000950,150.999120
2026-01-18T20:51:15.014000,8110,8110,18.506,367.0,26.903,MapPositionController,-30.000732,150.998967,-30.000940,150.999110
2026-01-18T20:51:15.030000,8111,8111,18.506,351.0,26.903,MapPositionController,-30.000732,150.998967,-30.000940,150.999110
2026-01-18T20:51:15.041000,8113,8113,19.387,340.0,25.955,MapPositionController,-30.000732,150.998967,-30.000930,150.999110
2026-01-18T20:51:15.060000,8115,8115,19.976,321.0,25.456,MapPositionController,-30.000732,150.998967,-30.000930,150.999100
2026-01-18T20:51:15.067000,8116,8116,20.855,314.0,24.502,MapPositionController,-30.000732,150.998967,-30.000920,150.999100
2026-01-18T20:51:15.074000,8117,8117,20.855,307.0,24.502,MapPositionController,-30.000732,150.998967,-30.000920,150.999100
2026-01-18T20:51:15.091000,8119,8119,22.322,290.0,23.052,MapPositionController,-30.000732,150.998967,-30.000910,150.999090
2026-01-18T20:51:15.098000,8120,8120,22.322,283.0,23.052,MapPositionController,-30.000732,150.998967,-30.000910,150.999090
2026-01-18T20:51:15.112000,8121,8121,22.322,269.0,23.052,MapPositionController,-30.000732,150.998967,-30.000910,150.999090
2026-01-18T20:51:15.120000,8122,8122,23.218,261.0,22.107,MapPositionController,-30.000732,150.998967,-30.000900,150.999090
2026-01-18T20:51:15.129000,8123,8123,23.790,252.0,21.604,MapPositionController,-30.000732,150.998967,-30.000900,150.999080
2026-01-18T20:51:15.136000,8124,8124,23.790,245.0,21.604,MapPositionController,-30.000732,150.998967,-30.000900,150.999080
2026-01-18T20:51:15.145000,8125,8125,24.683,236.0,20.652,MapPositionController,-30.000732,150.998967,-30.000890,150.999080
2026-01-18T20:51:15.165000,8128,8128,26.148,216.0,19.201,MapPositionController,-30.000732,150.998967,-30.000880,150.999070
2026-01-18T20:51:15.191000,8129,8129,27.055,190.0,18.259,MapPositionController,-30.000732,150.998967,-30.000870,150.999070
2026-01-18T20:51:15.197000,23,,27.055,184.0,18.259,MapPositionController,-30.000732,150.998967,-30.000870,150.999070
2026-01-18T20:51:15.209000,8131,8131,28.518,172.0,16.803,MapPositionController,-30.000732,150.998967,-30.000860,150.999060
2026-01-18T20:51:15.214000,8132,8132,28.518,167.0,16.803,MapPositionController,-30.000732,150.998967,-30.000860,150.999060
2026-01-18T20:51:15.229000,8135,8135,29.435,152.0,15.875,MapPositionController,-30.000732,150.998967,-30.000850,150.999060
2026-01-18T20:51:15.258000,8138,8138,30.895,123.0,14.414,MapPositionController,-30.000732,150.998967,-30.000840,150.999050
2026-01-18T20:51:15.268000,8140,8140,30.895,113.0,14.414,MapPositionController,-30.000732,150.998967,-30.000840,150.999050
2026-01-18T20:51:15.275000,8141,8141,31.446,106.0,13.900,MapPositionController,-30.000732,150.998967,-30.000840,150.999040
2026-01-18T20:51:15.287000,8142,8142,32.356,94.0,12.956,MapPositionController,-30.000732,150.998967,-30.000830,150.999040
2026-01-18T20:51:15.295000,8143,8143,32.356,86.0,12.956,MapPositionController,-30.000732,150.998967,-30.000830,150.999040
2026-01-18T20:51:15.303000,8144,8144,32.356,78.0,12.956,MapPositionController,-30.000732,150.998967,-30.000830,150.999040
2026-01-18T20:51:15.311000,8145,8145,33.280,70.0,12.039,MapPositionController,-30.000732,150.998967,-30.000820,150.999040
2026-01-18T20:51:15.320000,8146,8146,33.819,61.0,11.500,MapPositionController,-30.000732,150.998967,-30.000820,150.999030
2026-01-18T20:51:15.328000,8147,8147,33.819,53.0,11.500,MapPositionController,-30.000732,150.998967,-30.000820,150.999030
2026-01-18T20:51:15.337000,8148,8148,33.819,44.0,11.500,MapPositionController,-30.000732,150.998967,-30.000820,150.999030
2026-01-18T20:51:15.346000,8149,8149,34.738,35.0,10.574,MapPositionController,-30.000732,150.998967,-30.000810,150.999030
2026-01-18T20:51:15.354000,8150,8150,34.738,27.0,10.574,MapPositionController,-30.000732,150.998967,-30.000810,150.999030
2026-01-18T20:51:15.363000,8151,8151,34.738,18.0,10.574,MapPositionController,-30.000732,150.998967,-30.000810,150.999030
2026-01-18T20:51:15.370000,8152,8152,36.198,11.0,9.112,MapPositionController,-30.000732,150.998967,-30.000800,150.999020
2026-01-18T20:51:15.383000,8154,8154,36.198,-2.0,9.112,SailplaneLocationOverlay,-30.000732,150.998967,-30.000800,150.999020
2026-01-18T20:51:15.395000,8155,8155,36.198,-14.0,9.112,SailplaneLocationOverlay,-30.000732,150.998967,-30.000800,150.999020
2026-01-18T20:51:15.403000,8156,8156,36.198,-22.0,9.112,SailplaneLocationOverlay,-30.000732,150.998967,-30.000800,150.999020
2026-01-18T20:51:15.412000,8157,8157,37.126,-31.0,8.218,SailplaneLocationOverlay,-30.000732,150.998967,-30.000790,150.999020
2026-01-18T20:51:15.420000,8158,8158,37.126,-39.0,8.218,SailplaneLocationOverlay,-30.000732,150.998967,-30.000790,150.999020
2026-01-18T20:51:15.428000,8159,8159,37.659,-47.0,7.652,SailplaneLocationOverlay,-30.000732,150.998967,-30.000790,150.999010
2026-01-18T20:51:15.436000,8160,8160,37.659,-55.0,7.652,SailplaneLocationOverlay,-30.000732,150.998967,-30.000790,150.999010
